Total Number of Records          73440.
             DATA SET: https://mynasadata.larc.nasa.gov/thredds/dodsC/CAL_night_agg
             X: 0.5 to 73440.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (months since 01-JUN-2006 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: AOD_ALL_SKY_MEAN_DUST is Mean Dust Optical Depth, All-sky (unitless)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,AOD_ALL_SKY_MEAN_DUST
"01-JAN-2008",19,-177.5,-84,-1.E+34  
"01-JAN-2008",19,-172.5,-84,-1.E+34  
"01-JAN-2008",19,-167.5,-84,-1.E+34  
"01-JAN-2008",19,-162.5,-84,-1.E+34  
"01-JAN-2008",19,-157.5,-84,-1.E+34  
"01-JAN-2008",19,-152.5,-84,-1.E+34  
"01-JAN-2008",19,-147.5,-84,-1.E+34  
"01-JAN-2008",19,-142.5,-84,-1.E+34  
"01-JAN-2008",19,-137.5,-84,-1.E+34  
"01-JAN-2008",19,-132.5,-84,-1.E+34  
"01-JAN-2008",19,-127.5,-84,-1.E+34  
"01-JAN-2008",19,-122.5,-84,-1.E+34  
"01-JAN-2008",19,-117.5,-84,-1.E+34  
"01-JAN-2008",19,-112.5,-84,-1.E+34  
"01-JAN-2008",19,-107.5,-84,-1.E+34  
"01-JAN-2008",19,-102.5,-84,-1.E+34  
"01-JAN-2008",19,-97.5,-84,-1.E+34  
"01-JAN-2008",19,-92.5,-84,-1.E+34  
"01-JAN-2008",19,-87.5,-84,-1.E+34  
"01-JAN-2008",19,-82.5,-84,-1.E+34  
"01-JAN-2008",19,-77.5,-84,-1.E+34  
"01-JAN-2008",19,-72.5,-84,-1.E+34  
"01-JAN-2008",19,-67.5,-84,-1.E+34  
"01-JAN-2008",19,-62.5,-84,-1.E+34  
"01-JAN-2008",19,-57.5,-84,-1.E+34  
"01-JAN-2008",19,-52.5,-84,-1.E+34  
"01-JAN-2008",19,-47.5,-84,-1.E+34  
"01-JAN-2008",19,-42.5,-84,-1.E+34  
"01-JAN-2008",19,-37.5,-84,-1.E+34  
"01-JAN-2008",19,-32.5,-84,-1.E+34  
"01-JAN-2008",19,-27.5,-84,-1.E+34  
"01-JAN-2008",19,-22.5,-84,-1.E+34  
"01-JAN-2008",19,-17.5,-84,-1.E+34  
"01-JAN-2008",19,-12.5,-84,-1.E+34  
"01-JAN-2008",19,-7.5,-84,-1.E+34  
"01-JAN-2008",19,-2.5,-84,-1.E+34  
"01-JAN-2008",19,2.5,-84,-1.E+34  
"01-JAN-2008",19,7.5,-84,-1.E+34  
"01-JAN-2008",19,12.5,-84,-1.E+34  
"01-JAN-2008",19,17.5,-84,-1.E+34  
"01-JAN-2008",19,22.5,-84,-1.E+34  
"01-JAN-2008",19,27.5,-84,-1.E+34  
"01-JAN-2008",19,32.5,-84,-1.E+34  
"01-JAN-2008",19,37.5,-84,-1.E+34  
"01-JAN-2008",19,42.5,-84,-1.E+34  
"01-JAN-2008",19,47.5,-84,-1.E+34  
"01-JAN-2008",19,52.5,-84,-1.E+34  
"01-JAN-2008",19,57.5,-84,-1.E+34  
"01-JAN-2008",19,62.5,-84,-1.E+34  
"01-JAN-2008",19,67.5,-84,-1.E+34  
"01-JAN-2008",19,72.5,-84,-1.E+34  
"01-JAN-2008",19,77.5,-84,-1.E+34  
"01-JAN-2008",19,82.5,-84,-1.E+34  
"01-JAN-2008",19,87.5,-84,-1.E+34  
"01-JAN-2008",19,92.5,-84,-1.E+34  
"01-JAN-2008",19,97.5,-84,-1.E+34  
