Total Number of Records          73440.
             DATA SET: https://mynasadata.larc.nasa.gov/thredds/dodsC/CAL_night_agg
             X: 0.5 to 73440.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (months since 01-JUN-2006 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: AOD_ALL_SKY_MEAN_DUST is Mean Dust Optical Depth, All-sky (unitless)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,AOD_ALL_SKY_MEAN_DUST
"01-JAN-2012",67,-177.5,-84,-1.E+34  
"01-JAN-2012",67,-172.5,-84,-1.E+34  
"01-JAN-2012",67,-167.5,-84,-1.E+34  
"01-JAN-2012",67,-162.5,-84,-1.E+34  
"01-JAN-2012",67,-157.5,-84,-1.E+34  
"01-JAN-2012",67,-152.5,-84,-1.E+34  
"01-JAN-2012",67,-147.5,-84,-1.E+34  
"01-JAN-2012",67,-142.5,-84,-1.E+34  
"01-JAN-2012",67,-137.5,-84,-1.E+34  
"01-JAN-2012",67,-132.5,-84,-1.E+34  
"01-JAN-2012",67,-127.5,-84,-1.E+34  
"01-JAN-2012",67,-122.5,-84,-1.E+34  
"01-JAN-2012",67,-117.5,-84,-1.E+34  
"01-JAN-2012",67,-112.5,-84,-1.E+34  
"01-JAN-2012",67,-107.5,-84,-1.E+34  
"01-JAN-2012",67,-102.5,-84,-1.E+34  
"01-JAN-2012",67,-97.5,-84,-1.E+34  
"01-JAN-2012",67,-92.5,-84,-1.E+34  
"01-JAN-2012",67,-87.5,-84,-1.E+34  
"01-JAN-2012",67,-82.5,-84,-1.E+34  
"01-JAN-2012",67,-77.5,-84,-1.E+34  
"01-JAN-2012",67,-72.5,-84,-1.E+34  
"01-JAN-2012",67,-67.5,-84,-1.E+34  
"01-JAN-2012",67,-62.5,-84,-1.E+34  
"01-JAN-2012",67,-57.5,-84,-1.E+34  
"01-JAN-2012",67,-52.5,-84,-1.E+34  
"01-JAN-2012",67,-47.5,-84,-1.E+34  
"01-JAN-2012",67,-42.5,-84,-1.E+34  
"01-JAN-2012",67,-37.5,-84,-1.E+34  
"01-JAN-2012",67,-32.5,-84,-1.E+34  
"01-JAN-2012",67,-27.5,-84,-1.E+34  
"01-JAN-2012",67,-22.5,-84,-1.E+34  
"01-JAN-2012",67,-17.5,-84,-1.E+34  
"01-JAN-2012",67,-12.5,-84,-1.E+34  
"01-JAN-2012",67,-7.5,-84,-1.E+34  
"01-JAN-2012",67,-2.5,-84,-1.E+34  
"01-JAN-2012",67,2.5,-84,-1.E+34  
"01-JAN-2012",67,7.5,-84,-1.E+34  
"01-JAN-2012",67,12.5,-84,-1.E+34  
"01-JAN-2012",67,17.5,-84,-1.E+34  
"01-JAN-2012",67,22.5,-84,-1.E+34  
"01-JAN-2012",67,27.5,-84,-1.E+34  
"01-JAN-2012",67,32.5,-84,-1.E+34  
"01-JAN-2012",67,37.5,-84,-1.E+34  
"01-JAN-2012",67,42.5,-84,-1.E+34  
"01-JAN-2012",67,47.5,-84,-1.E+34  
"01-JAN-2012",67,52.5,-84,-1.E+34  
"01-JAN-2012",67,57.5,-84,-1.E+34  
"01-JAN-2012",67,62.5,-84,-1.E+34  
"01-JAN-2012",67,67.5,-84,-1.E+34  
"01-JAN-2012",67,72.5,-84,-1.E+34  
"01-JAN-2012",67,77.5,-84,-1.E+34  
"01-JAN-2012",67,82.5,-84,-1.E+34  
"01-JAN-2012",67,87.5,-84,-1.E+34  
"01-JAN-2012",67,92.5,-84,-1.E+34  
"01-JAN-2012",67,97.5,-84,-1.E+34  
"01-JAN-2012",67,102.5,-84,-1.E+34  
"01-JAN-2012",67,107.5,-84,-1.E+34  
"01-JAN-2012",67,112.5,-84,-1.E+34  
"01-JAN-2012",67,117.5,-84,-1.E+34  
"01-JAN-2012",67,122.5,-84,-1.E+34  
"01-JAN-2012",67,127.5,-84,-1.E+34  
"01-JAN-2012",67,132.5,-84,-1.E+34  
"01-JAN-2012",67,137.5,-84,-1.E+34  
"01-JAN-2012",67,142.5,-84,-1.E+34  
"01-JAN-2012",67,147.5,-84,-1.E+34  
"01-JAN-2012",67,152.5,-84,-1.E+34  
"01-JAN-2012",67,157.5,-84,-1.E+34  
"01-JAN-2012",67,162.5,-84,-1.E+34  
