Total Number of Records          73440.
             DATA SET: https://mynasadata.larc.nasa.gov/thredds/dodsC/CAL_night_agg
             X: 0.5 to 73440.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (months since 01-JUN-2006 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: AOD_ALL_SKY_MEAN_DUST is Mean Dust Optical Depth, All-sky (unitless)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,AOD_ALL_SKY_MEAN_DUST
"01-JAN-2011",55,-177.5,-84,-1.E+34  
"01-JAN-2011",55,-172.5,-84,-1.E+34  
"01-JAN-2011",55,-167.5,-84,-1.E+34  
"01-JAN-2011",55,-162.5,-84,-1.E+34  
"01-JAN-2011",55,-157.5,-84,-1.E+34  
"01-JAN-2011",55,-152.5,-84,-1.E+34  
"01-JAN-2011",55,-147.5,-84,-1.E+34  
"01-JAN-2011",55,-142.5,-84,-1.E+34  
"01-JAN-2011",55,-137.5,-84,-1.E+34  
"01-JAN-2011",55,-132.5,-84,-1.E+34  
"01-JAN-2011",55,-127.5,-84,-1.E+34  
"01-JAN-2011",55,-122.5,-84,-1.E+34  
"01-JAN-2011",55,-117.5,-84,-1.E+34  
"01-JAN-2011",55,-112.5,-84,-1.E+34  
"01-JAN-2011",55,-107.5,-84,-1.E+34  
"01-JAN-2011",55,-102.5,-84,-1.E+34  
"01-JAN-2011",55,-97.5,-84,-1.E+34  
"01-JAN-2011",55,-92.5,-84,-1.E+34  
"01-JAN-2011",55,-87.5,-84,-1.E+34  
"01-JAN-2011",55,-82.5,-84,-1.E+34  
"01-JAN-2011",55,-77.5,-84,-1.E+34  
"01-JAN-2011",55,-72.5,-84,-1.E+34  
"01-JAN-2011",55,-67.5,-84,-1.E+34  
"01-JAN-2011",55,-62.5,-84,-1.E+34  
"01-JAN-2011",55,-57.5,-84,-1.E+34  
"01-JAN-2011",55,-52.5,-84,-1.E+34  
"01-JAN-2011",55,-47.5,-84,-1.E+34  
"01-JAN-2011",55,-42.5,-84,-1.E+34  
"01-JAN-2011",55,-37.5,-84,-1.E+34  
"01-JAN-2011",55,-32.5,-84,-1.E+34  
"01-JAN-2011",55,-27.5,-84,-1.E+34  
"01-JAN-2011",55,-22.5,-84,-1.E+34  
"01-JAN-2011",55,-17.5,-84,-1.E+34  
"01-JAN-2011",55,-12.5,-84,-1.E+34  
"01-JAN-2011",55,-7.5,-84,-1.E+34  
"01-JAN-2011",55,-2.5,-84,-1.E+34  
"01-JAN-2011",55,2.5,-84,-1.E+34  
"01-JAN-2011",55,7.5,-84,-1.E+34  
"01-JAN-2011",55,12.5,-84,-1.E+34  
"01-JAN-2011",55,17.5,-84,-1.E+34  
"01-JAN-2011",55,22.5,-84,-1.E+34  
"01-JAN-2011",55,27.5,-84,-1.E+34  
"01-JAN-2011",55,32.5,-84,-1.E+34  
"01-JAN-2011",55,37.5,-84,-1.E+34  
"01-JAN-2011",55,42.5,-84,-1.E+34  
"01-JAN-2011",55,47.5,-84,-1.E+34  
"01-JAN-2011",55,52.5,-84,-1.E+34  
"01-JAN-2011",55,57.5,-84,-1.E+34  
"01-JAN-2011",55,62.5,-84,-1.E+34  
"01-JAN-2011",55,67.5,-84,-1.E+34  
"01-JAN-2011",55,72.5,-84,-1.E+34  
"01-JAN-2011",55,77.5,-84,-1.E+34  
"01-JAN-2011",55,82.5,-84,-1.E+34  
"01-JAN-2011",55,87.5,-84,-1.E+34  
"01-JAN-2011",55,92.5,-84,-1.E+34  
"01-JAN-2011",55,97.5,-84,-1.E+34  
"01-JAN-2011",55,102.5,-84,-1.E+34  
"01-JAN-2011",55,107.5,-84,-1.E+34  
"01-JAN-2011",55,112.5,-84,-1.E+34  
